Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
3.0011862396204,197.25,0.38,0.100175,273,1.93723,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.000105,298,0.19647,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.002491,298,0.3549,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.005038,298,0.51678,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.008204,298,0.62847,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.011301,298,0.70473,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.012403,298,0.74163,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.015064,298,0.79428,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.017244,298,0.83463,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.019837,298,0.87497,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.022407,298,0.92122,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.024885,298,0.95714,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.027386,298,0.98666,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.029496,298,1.00929,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.034705,298,1.06784,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.039477,298,1.11754,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.044755,298,1.16379,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.049412,298,1.20905,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.054804,298,1.25334,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.059737,298,1.29467,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.065015,298,1.33501,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.069604,298,1.36847,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.074651,298,1.40635,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.079493,298,1.44818,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.084701,298,1.49,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.089588,298,1.54461,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.094292,298,1.59578,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.097802,298,1.63268,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.0011862396204,197.25,0.38,0.10051,298,1.67303,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.57,1129.0,0.468,0.00035092,273,0.38041,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.00109256,273,0.64017,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.00288486,273,0.89596,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.00486256,273,1.15307,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.0075201,273,1.36114,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.01001284,273,1.50825,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.01512191,273,1.70837,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.01998377,273,1.85813,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.02517525,273,2.02115,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.03007831,273,2.15235,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.03487836,273,2.26236,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.03994623,273,2.34187,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.04505531,273,2.44392,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.05008198,273,2.5367,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.05502624,273,2.60694,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.06017651,273,2.6785,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.06520318,273,2.74609,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.07022985,273,2.80441,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.07517411,273,2.87333,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.08020078,273,2.93296,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.08510384,273,2.98333,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.09013051,273,3.03369,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.09523959,273,3.09068,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.0992362,273,3.12779,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.00534749,298,0.6914,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.00758792,298,0.82556,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.01007275,298,0.95315,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.01512389,298,1.10836,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.02007319,298,1.232,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.02512432,298,1.35038,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.03007362,298,1.46745,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.03496182,298,1.56873,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.04021663,298,1.66606,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.04510483,298,1.7463,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.05005413,298,1.82785,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.055146,298,1.88441,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.06023787,298,1.94097,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.06498349,298,1.97517,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.07019757,298,2.0291,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.0751265,298,2.07645,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.08011653,298,2.1067,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.08506583,298,2.15669,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.09011697,298,2.19088,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.095107,298,2.22771,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.57,1129.0,0.468,0.0991194,298,2.25402,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
